id,filename,fieldid,ra,dec,gizisid,appmag,filtid,parallax,mura,mudec,vrad,teff,logg,feh,d,filtstr,sed,fluxnorm,magnorm,umag,gmag,rmag,imag,zmag,ymag,gal_l,gal_b,ebv
182,easter.2426.13.txt,2426,1.654933,-4.754012,38,22.0,0,50.0,52.1,-295.4,38.0,35000,9.00,0.0,0.020,u,bergeron_35000_90.dat_39000,4.4265938435e-17,22.4820931688,22.0,22.4083148491,22.8877066386,23.2648049465,23.5557685339,23.7852852458,125.576954259,26.7699913594,0.0
183,easter.2426.13.txt,2426,1.673497,-4.754010,37,23.0,3,50.0,469.8,171.0,-55.0,1000,5.00,0.0,0.020,i,BD1000.dat,1.9056579484e-18,25.8971549814,27.1893915109,25.6809786208,25.1450448839,23.0,19.4948833168,17.9780141582,125.584333704,26.8137559222,0.0
184,easter.2426.13.txt,2426,1.692060,-4.754006,17,19.0,4,200.0,39.9,-30.1,26.0,1000,5.00,0.0,0.005,z,BD1000.dat,3.00606437899e-18,25.4022716645,26.694508194,25.1860953039,24.650161567,22.5051166832,19.0,17.4831308414,125.590679647,26.8576445436,0.0
185,easter.2426.13.txt,2426,1.710624,-4.754003,74,22.0,4,10.0,176.7,242.4,0.0,2000,5.00,0.0,0.100,z,BD2000.dat,1.34767762716e-19,28.7733023112,30.804877748,28.7842735718,25.3769911381,23.3479033611,22.0,21.1785128815,125.596180333,26.9016225084,0.0
186,easter.2426.13.txt,2426,1.729188,-4.753998,61,18.1,4,26.2,-145.8,-20.5,0.0,1000,5.00,0.0,0.038,z,BD1000.dat,6.88649564796e-18,24.5022716645,25.794508194,24.2860953039,23.750161567,21.6051166832,18.1,16.5831308414,125.600640974,26.945690553,0.0
187,easter.2426.13.txt,2426,1.747752,-4.753993,32,25.0,3,10.0,100.0,77.0,-58.0,1500,5.00,0.0,0.100,i,BD1500.dat,8.14119615408e-20,29.320546811,32.2079490236,29.597672427,26.6227394485,25.0,23.4473859602,22.7434201237,125.604186654,26.989819384,0.0
188,easter.2426.13.txt,2426,1.599240,-4.735518,56,19.5,4,46.7,742.2,-25.9,0.0,1000,5.00,0.0,0.021,z,BD1000.dat,1.8966983979e-18,25.9022716645,27.194508194,25.6860953039,25.150161567,23.0051166832,19.5,17.9831308414,124.38899553,26.862663158,0.0
189,easter.2426.13.txt,2426,1.617804,-4.735516,5,23.0,4,255.3,6560.5,-5723.1,307.0,325,4.35,0.0,0.004,z,BD325.dat,5.09905929172e-21,32.328542203,30.9778178684,31.8940214046,27.4787155642,25.4526525049,23.0,20.6886937539,124.394301568,26.8868010948,0.0
190,easter.2426.13.txt,2426,1.636367,-4.735515,54,19.4,4,30.1,273.1,38.4,0.0,1500,5.00,0.0,0.033,z,BD1500.dat,3.38565423339e-18,25.2731608508,28.1605630634,25.5502864668,22.5753534883,20.9526140398,19.4,18.6960341635,124.399169258,26.9110094181,0.0
191,easter.2426.13.txt,2426,1.654930,-4.735512,94,23.3,4,100.0,150.0,-250.0,7.0,325,4.35,0.0,0.010,z,BD325.dat,3.86803203245e-21,32.628542203,31.2778178684,32.1940214046,27.7787155642,25.7526525049,23.3,20.9886937539,124.403407061,26.9353102866,0.0
192,easter.2426.13.txt,2426,1.673494,-4.735510,59,19.0,4,16.1,22.4,-105.2,0.0,1800,5.00,0.0,0.062,z,BD1800.dat,2.99550529772e-18,25.4060921279,27.8017424385,25.4092857654,21.9785211738,20.379935871,19.0,18.2899785456,124.407203431,26.959667515,0.0
193,easter.2426.13.txt,2426,1.692057,-4.735506,60,18.6,4,63.6,296.2,-57.6,0.0,1500,5.00,0.0,0.016,z,BD1500.dat,7.07363429023e-18,24.4731608508,27.3605630634,24.7502864668,21.7753534883,20.1526140398,18.6,17.8960341635,124.41036534,26.9840929834,0.0
194,easter.2426.13.txt,2426,1.710620,-4.735503,28,21.0,3,63.0,1500.0,200.0,-20.0,1500,5.00,0.0,0.016,i,BD1500.dat,3.24106856582e-18,25.320546811,28.2079490236,25.597672427,22.6227394485,21.0,19.4473859602,18.7434201237,124.41308284,27.0085567416,0.0
195,easter.2426.13.txt,2426,1.729183,-4.735498,15,23.0,2,50.0,70.7,-70.7,50.0,3750,7.50,0.0,0.020,r,bergeron_3750_75.dat_3950,1.43011893283e-17,23.7088369675,25.3038137514,23.8855182988,23.0,22.5771247892,22.3767567354,22.3128097265,124.415162831,27.0330669155,0.0
196,easter.2426.13.txt,2426,1.747746,-4.735494,29,22.0,3,40.0,-1200.0,-125.0,-10.0,1500,5.00,0.0,0.025,i,BD1500.dat,1.29029263631e-18,26.320546811,29.2079490236,26.597672427,23.6227394485,22.0,20.4473859602,19.7434201237,124.416796454,27.0575985345,0.0
197,easter.2426.13.txt,2426,1.636365,-4.717015,73,26.0,0,40.0,-1664.5,1108.7,0.0,35000,9.00,0.0,0.025,u,bergeron_35000_90.dat_39000,1.11191010133e-18,26.4820931688,26.0,26.4083148491,26.8877066386,27.2648049465,27.5557685339,27.7852852458,123.225871434,27.0860130518,0.0
198,easter.2426.13.txt,2426,1.654928,-4.717012,77,25.0,4,10.0,-108.5,279.7,0.0,2000,5.00,0.0,0.100,z,BD2000.dat,8.5032709685e-21,31.7733023112,33.804877748,31.7842735718,28.3769911381,26.3479033611,25.0,24.1785128815,123.226516711,27.0909008738,0.0
199,easter.2426.13.txt,2426,1.673491,-4.717010,18,23.3,4,0.1,0.0,0.0,27.0,1000,5.00,0.0,10.000,z,BD1000.dat,5.72793758983e-20,29.7022716645,30.994508194,29.4860953039,28.950161567,26.8051166832,23.3,21.7831308414,123.22712341,27.0957882609,0.0
200,easter.2426.13.txt,2426,1.692053,-4.717006,79,23.0,4,255.3,1023.1,1560.5,0.0,325,4.35,0.0,0.004,z,BD325.dat,5.09905929172e-21,32.328542203,30.9778178684,31.8940214046,27.4787155642,25.4526525049,23.0,20.6886937539,123.227499837,27.1006945244,0.0
201,easter.2426.13.txt,2426,1.710616,-4.717003,22,22.0,2,100.0,-150.0,150.0,0.0,1500,5.00,0.0,0.010,r,BD1500.dat,5.75153806187e-18,24.6978073625,27.5852095751,24.9749329785,22.0,20.3772605515,18.8246465117,18.1206806752,123.227837621,27.1055972139,0.0
202,easter.2886.13.txt,2886,1.682921,4.997714,97,27.0,2,2.0,20.0,10.0,-32.0,2000,5.00,0.0,0.500,r,BD2000.dat,3.02261249939e-20,30.3963111731,32.4278866098,30.4072824336,27.0,24.970912223,23.6230088619,22.8015217434,284.507892449,-27.7506723094,0.0
203,easter.2886.13.txt,2886,1.701491,4.997711,69,22.0,0,40.0,159.4,-1993.6,0.0,35000,9.00,0.0,0.025,u,bergeron_35000_90.dat_39000,4.4265938435e-17,22.4820931688,22.0,22.4083148491,22.8877066386,23.2648049465,23.5557685339,23.7852852458,284.523532435,-27.4515201639,0.0
204,easter.2886.13.txt,2886,1.720062,4.997708,42,26.0,0,50.0,97.7,-283.7,42.0,35000,9.00,0.0,0.020,u,bergeron_35000_90.dat_39000,1.11191010133e-18,26.4820931688,26.0,26.4083148491,26.8877066386,27.2648049465,27.5557685339,27.7852852458,284.545077051,-27.1526465808,0.0
205,easter.2886.13.txt,2886,1.738632,4.997705,75,23.0,4,10.0,270.7,-129.4,0.0,2000,5.00,0.0,0.100,z,BD2000.dat,5.36520126968e-20,29.7733023112,31.804877748,29.7842735718,26.3769911381,24.3479033611,23.0,22.1785128815,284.572470945,-26.8541759468,0.0
206,easter.2886.13.txt,2886,1.757203,4.997701,83,21.0,3,63.0,1500.0,200.0,-20.0,1500,5.00,0.0,0.016,i,BD1500.dat,3.24106856582e-18,25.320546811,28.2079490236,25.597672427,22.6227394485,21.0,19.4473859602,18.7434201237,284.605727335,-26.5561736641,0.0
207,easter.2886.13.txt,2886,1.645781,5.016217,39,23.0,0,50.0,-300.0,-0.0,39.0,35000,9.00,0.0,0.020,u,bergeron_35000_90.dat_39000,1.76225875023e-17,23.4820931688,23.0,23.4083148491,23.8877066386,24.2648049465,24.5557685339,24.7852852458,283.290364238,-28.3427703281,0.0
208,easter.2886.13.txt,2886,1.664352,5.016215,32,25.0,3,10.0,100.0,77.0,-58.0,1500,5.00,0.0,0.100,i,BD1500.dat,8.14119615408e-20,29.320546811,32.2079490236,29.597672427,26.6227394485,25.0,23.4473859602,22.7434201237,283.297773481,-28.024508259,0.0
209,easter.2886.13.txt,2886,1.682923,5.016213,94,23.3,4,100.0,150.0,-250.0,7.0,325,4.35,0.0,0.010,z,BD325.dat,3.86803203245e-21,32.628542203,31.2778178684,32.1940214046,27.7787155642,25.7526525049,23.3,20.9886937539,283.311507592,-27.7064128568,0.0
210,easter.2886.13.txt,2886,1.701494,5.016211,50,21.2,3,9.0,140.0,-242.5,-123.0,1800,5.00,0.0,0.111,i,BD1800.dat,1.40748715608e-18,26.2261562569,28.6218065674,26.2293498944,22.7985853028,21.2,19.820064129,19.1100426746,283.331507677,-27.3885821388,0.0
211,easter.2886.13.txt,2886,1.720065,5.016208,16,23.3,4,200.0,-39.9,30.1,25.0,1000,5.00,0.0,0.005,z,BD1000.dat,5.72793758983e-20,29.7022716645,30.994508194,29.4860953039,28.950161567,26.8051166832,23.3,21.7831308414,283.357778781,-27.0711179079,0.0
212,easter.2886.13.txt,2886,1.738636,5.016205,84,22.0,3,40.0,-1200.0,-125.0,-10.0,1500,5.00,0.0,0.025,i,BD1500.dat,1.29029263631e-18,26.320546811,29.2079490236,26.597672427,23.6227394485,22.0,20.4473859602,19.7434201237,283.390196968,-26.7541137324,0.0
213,easter.2886.13.txt,2886,1.757207,5.016201,58,19.3,4,72.7,-472.5,-135.5,0.0,1000,5.00,0.0,0.014,z,BD1000.dat,2.280333027e-18,25.7022716645,26.994508194,25.4860953039,24.950161567,22.8051166832,19.3,17.7831308414,283.428766382,-26.437671639,0.0
214,easter.2886.13.txt,2886,1.775778,5.016196,27,20.0,3,100.0,2110.0,-545.0,-29.0,1500,5.00,0.0,0.010,i,BD1500.dat,8.14119615408e-18,24.320546811,27.2079490236,24.597672427,21.6227394485,20.0,18.4473859602,17.7434201237,283.473426593,-26.1218890909,0.0
215,easter.2886.13.txt,2886,1.794349,5.016191,100,23.0,1,50.0,1147.2,-1638.3,0.0,3800,5.00,0.0,0.020,g,m0.0Full.dat,2.94760388018e-17,22.9235945591,25.1536599427,23.0,21.7983523851,21.1977515829,20.90999052,20.7603044418,283.524054104,-25.8068540332,0.0
216,easter.2886.13.txt,2886,1.645782,5.034717,5,23.0,4,255.3,6560.5,-5723.1,307.0,325,4.35,0.0,0.004,z,BD325.dat,5.09905929172e-21,32.328542203,30.9778178684,31.8940214046,27.4787155642,25.4526525049,23.0,20.6886937539,282.086273048,-28.3254589318,0.0
217,easter.2886.13.txt,2886,1.664354,5.034715,6,23.0,3,545.3,-755.1,9888.0,-111.0,555,4.83,0.0,0.002,i,BD555.dat,1.19010305749e-19,28.9083059306,27.3685787452,28.1599942733,25.3302352676,23.0,19.6294269504,17.0389436142,282.097894861,-27.9885400763,0.0
218,easter.2886.13.txt,2886,1.682925,5.034713,14,22.0,2,50.0,70.7,70.7,50.0,3750,7.50,0.0,0.020,r,bergeron_3750_75.dat_3950,3.59229634282e-17,22.7088369675,24.3038137514,22.8855182988,22.0,21.5771247892,21.3767567354,21.3128097265,282.116141173,-27.6518721439,0.0
219,easter.2886.13.txt,2886,1.701497,5.034711,63,24.4,4,10.0,-95.8,8.4,0.0,1000,5.00,0.0,0.100,z,BD1000.dat,2.07968843796e-20,30.8022716645,32.094508194,30.5860953039,30.050161567,27.9051166832,24.4,22.8831308414,282.140948277,-27.3155207523,0.0
220,easter.2886.13.txt,2886,1.720068,5.034708,62,23.7,4,10.0,-43.1,-0.1,0.0,1000,5.00,0.0,0.100,z,BD1000.dat,3.96276462414e-20,30.1022716645,31.394508194,29.8860953039,29.350161567,27.2051166832,23.7,22.1831308414,282.172311951,-26.979628232,0.0
221,easter.2886.13.txt,2886,1.738640,5.034705,72,25.0,0,40.0,1956.4,-415.4,0.0,35000,9.00,0.0,0.025,u,bergeron_35000_90.dat_39000,2.79299189659e-18,25.4820931688,25.0,25.4083148491,25.8877066386,26.2648049465,26.5557685339,26.7852852458,282.21010543,-26.6442551188,0.0
222,easter.2886.13.txt,2886,1.757212,5.034701,40,24.0,0,50.0,52.1,295.4,40.0,35000,9.00,0.0,0.020,u,bergeron_35000_90.dat_39000,7.01567844835e-18,24.4820931688,24.0,24.4083148491,24.8877066386,25.2648049465,25.5557685339,25.7852852458,282.254325204,-26.3095256883,0.0
223,easter.2886.13.txt,2886,1.775783,5.034696,66,23.0,4,50.0,-175.1,198.0,0.0,555,4.83,0.0,0.020,z,BD555.dat,5.3377146262e-21,32.2788789802,30.7391517949,31.5305673229,28.7008083172,26.3705730496,23.0,20.4095166638,282.30490215,-25.9755589018,0.0
224,easter.2886.13.txt,2886,1.794354,5.034691,59,19.0,4,16.1,22.4,-105.2,0.0,1800,5.00,0.0,0.062,z,BD1800.dat,2.99550529772e-18,25.4060921279,27.8017424385,25.4092857654,21.9785211738,20.379935871,19.0,18.2899785456,282.361709576,-25.6424276192,0.0
225,easter.2886.13.txt,2886,1.627211,5.053218,47,24.3,4,0.1,0.0,0.0,29.0,1000,5.00,0.0,10.000,z,BD1000.dat,2.280333027e-20,30.7022716645,31.994508194,30.4860953039,29.950161567,27.8051166832,24.3,22.7831308414,280.873503286,-28.6531784645,0.0
226,easter.2886.13.txt,2886,1.645783,5.053217,71,24.0,0,40.0,959.6,1754.7,0.0,35000,9.00,0.0,0.025,u,bergeron_35000_90.dat_39000,7.01567844835e-18,24.4820931688,24.0,24.4083148491,24.8877066386,25.2648049465,25.5557685339,25.7852852458,280.882693648,-28.2975810318,0.0
227,easter.2886.13.txt,2886,1.664355,5.053215,89,21.0,1,50.0,200.0,200.0,0.0,9999,5.00,0.0,0.020,g,PNastrom.dat,6.39511108614e-17,22.082647126,20.5953263087,21.0,21.4336021319,21.5399536588,21.6014976744,21.1320862964,280.89893142,-27.9421817593,0.0
228,easter.2886.13.txt,2886,1.682927,5.053213,53,23.0,1,50.0,1147.2,1638.3,0.0,3800,5.00,0.0,0.020,g,m0.0Full.dat,2.94760388018e-17,22.9235945591,25.1536599427,23.0,21.7983523851,21.1977515829,20.90999052,20.7603044418,280.922078564,-27.5870862904,0.0
229,easter.2886.13.txt,2886,1.701500,5.053211,88,21.0,1,50.0,-200.0,200.0,0.0,9999,5.00,0.0,0.020,g,PNastrom.dat,6.39511108614e-17,22.082647126,20.5953263087,21.0,21.4336021319,21.5399536588,21.6014976744,21.1320862964,280.952064438,-27.2323809076,0.0
230,easter.2886.13.txt,2886,1.720072,5.053208,45,25.3,4,100.0,-98.0,75.0,-13.0,325,4.35,0.0,0.010,z,BD325.dat,6.13041763645e-22,34.628542203,33.2778178684,34.1940214046,29.7787155642,27.7526525049,25.3,22.9886937539,280.988877658,-26.8782138755,0.0
231,easter.2886.13.txt,2886,1.738644,5.053204,98,20.0,1,50.0,1284.9,1120.9,245.5,3800,5.00,0.0,0.020,g,m0.0Full.dat,4.67163732377e-16,19.9235945591,22.1536599427,20.0,18.7983523851,18.1977515829,17.90999052,17.7603044418,281.032446999,-26.5246723059,0.0
232,easter.2886.13.txt,2886,1.757216,5.053200,101,17.5,3,50.0,186.4,378.7,20.0,2500,5.00,0.0,0.020,i,m7.0Full.dat,1.27477534484e-16,21.3336832198,23.6140318246,21.2766136215,19.7482341182,17.5,16.443370126,15.7745175248,281.08263687,-26.1718536879,0.0
233,easter.2886.13.txt,2886,1.775788,5.053196,3,24.0,3,18.5,-62.7,-22.8,54.0,1800,5.00,0.0,0.054,i,BD1800.dat,1.06768819374e-19,29.0261562569,31.4218065674,29.0293498944,25.5985853028,24.0,22.620064129,21.9100426746,281.139376321,-25.8198592809,0.0
234,easter.2886.13.txt,2886,1.794360,5.053191,82,20.0,3,100.0,2110.0,-545.0,-29.0,1500,5.00,0.0,0.010,i,BD1500.dat,8.14119615408e-18,24.320546811,27.2079490236,24.597672427,21.6227394485,20.0,18.4473859602,17.7434201237,281.202657398,-25.468798996,0.0
235,easter.2886.13.txt,2886,1.812932,5.053185,90,21.0,1,50.0,-200.0,-200.0,0.0,9999,5.00,0.0,0.020,g,PNastrom.dat,6.39511108614e-17,22.082647126,20.5953263087,21.0,21.4336021319,21.5399536588,21.6014976744,21.1320862964,281.272408923,-25.1187750365,0.0
236,easter.2886.13.txt,2886,1.627212,5.071718,7,22.0,3,53.4,-406.0,-331.1,18.7,1500,5.00,0.0,0.019,i,BD1500.dat,1.29029263631e-18,26.320546811,29.2079490236,26.597672427,23.6227394485,22.0,20.4473859602,19.7434201237,279.665937034,-28.6331345708,0.0
237,easter.2886.13.txt,2886,1.645784,5.071717,41,25.0,0,50.0,-97.7,283.7,41.0,35000,9.00,0.0,0.020,u,bergeron_35000_90.dat_39000,2.79299189659e-18,25.4820931688,25.0,25.4083148491,25.8877066386,26.2648049465,26.5557685339,26.7852852458,279.679863911,-28.2591544736,0.0
238,easter.2886.13.txt,2886,1.664357,5.071715,9,17.5,3,50.0,-186.4,-378.7,20.0,2500,5.00,0.0,0.020,i,m7.0Full.dat,1.27477534484e-16,21.3336832198,23.6140318246,21.2766136215,19.7482341182,17.5,16.443370126,15.7745175248,279.701113081,-27.8854252968,0.0
239,easter.2886.13.txt,2886,1.682930,5.071713,15,23.0,2,50.0,70.7,-70.7,50.0,3750,7.50,0.0,0.020,r,bergeron_3750_75.dat_3950,1.43011893283e-17,23.7088369675,25.3038137514,23.8855182988,23.0,22.5771247892,22.3767567354,22.3128097265,279.729538927,-27.5120754625,0.0
240,easter.2886.13.txt,2886,1.701502,5.071711,8,21.0,4,50.0,-380.1,-310.0,20.0,1000,5.00,0.0,0.020,z,BD1000.dat,4.76429097036e-19,27.4022716645,28.694508194,27.1860953039,26.650161567,24.5051166832,21.0,19.4831308414,279.7650602,-27.1392335367,0.0
241,easter.2886.13.txt,2886,1.720075,5.071708,25,22.0,2,25.0,30.0,-30.0,0.0,9999,5.00,0.0,0.040,r,RedE1astrom.dat,1.26008495333e-18,26.3462677937,26.6678942834,26.3198703233,22.0,25.8967509227,25.7463719933,25.6226917425,279.807666024,-26.7669730213,0.0
242,easter.2886.13.txt,2886,1.738648,5.071704,1,20.0,1,50.0,1284.9,-1120.9,245.5,3800,5.00,0.0,0.020,g,m0.0Full.dat,4.67163732377e-16,19.9235945591,22.1536599427,20.0,18.7983523851,18.1977515829,17.90999052,17.7603044418,279.857275895,-26.3954231978,0.0
243,easter.2886.13.txt,2886,1.757220,5.071700,46,24.3,4,50.0,-176.9,233.1,28.0,1000,5.00,0.0,0.020,z,BD1000.dat,2.280333027e-20,30.7022716645,31.994508194,30.4860953039,29.950161567,27.8051166832,24.3,22.7831308414,279.913745342,-26.0247038939,0.0
244,easter.2886.13.txt,2886,1.775793,5.071696,55,18.7,4,64.1,628.3,88.3,0.0,1800,5.00,0.0,0.016,z,BD1800.dat,3.9488450441e-18,25.1060921279,27.5017424385,25.1092857654,21.6785211738,20.079935871,18.7,17.9899785456,279.977003991,-25.6548793253,0.0
245,easter.2886.13.txt,2886,1.794365,5.071691,2,25.0,1,50.0,845.2,1812.6,111.0,3800,5.00,0.0,0.020,g,m0.0Full.dat,4.67163732377e-18,24.9235945591,27.1536599427,25.0,23.7983523851,23.1977515829,22.90999052,22.7603044418,280.047031724,-25.2861025455,0.0
246,easter.2886.13.txt,2886,1.812938,5.071685,38,22.0,0,50.0,52.1,-295.4,38.0,35000,9.00,0.0,0.020,u,bergeron_35000_90.dat_39000,4.4265938435e-17,22.4820931688,22.0,22.4083148491,22.8877066386,23.2648049465,23.5557685339,23.7852852458,280.123759909,-24.9184387992,0.0
247,easter.2886.13.txt,2886,1.627212,5.090218,18,23.3,4,0.1,0.0,0.0,27.0,1000,5.00,0.0,10.000,z,BD1000.dat,5.72793758983e-20,29.7022716645,30.994508194,29.4860953039,28.950161567,26.8051166832,23.3,21.7831308414,278.458954254,-28.602410388,0.0
248,easter.2886.13.txt,2886,1.645785,5.090217,54,19.4,4,30.1,273.1,38.4,0.0,1500,5.00,0.0,0.033,z,BD1500.dat,3.38565423339e-18,25.2731608508,28.1605630634,25.5502864668,22.5753534883,20.9526140398,19.4,18.6960341635,278.478019795,-28.2102038046,0.0
249,easter.2886.13.txt,2886,1.664359,5.090215,19,19.0,4,0.1,0.0,0.0,28.0,1000,5.00,0.0,10.000,z,BD1000.dat,3.00606437899e-18,25.4022716645,26.694508194,25.1860953039,24.650161567,22.5051166832,19.0,17.4831308414,278.504664266,-27.8183245283,0.0
250,easter.2886.13.txt,2886,1.682932,5.090213,93,23.0,2,100.0,150.0,-150.0,0.0,1500,5.00,0.0,0.010,i,BD1000e.dat,1.90384147871e-18,25.8981903967,27.1806658781,25.4303389298,24.1744474507,23.0,19.495918144,17.9790489261,278.538732842,-27.4269252814,0.0
251,easter.2886.13.txt,2886,1.701505,5.090211,79,23.0,4,255.3,1023.1,1560.5,0.0,325,4.35,0.0,0.004,z,BD325.dat,5.09905929172e-21,32.328542203,30.9778178684,31.8940214046,27.4787155642,25.4526525049,23.0,20.6886937539,278.580141021,-27.0360962064,0.0
252,easter.2886.13.txt,2886,1.720078,5.090208,67,24.0,4,50.0,175.1,-198.0,0.0,555,4.83,0.0,0.020,z,BD555.dat,2.12498246706e-21,33.2788789802,31.7391517949,32.5305673229,29.7008083172,27.3705730496,24.0,21.4095166638,278.628867753,-26.6459541717,0.0
253,easter.2886.13.txt,2886,1.738651,5.090204,31,24.0,3,15.8,-210.0,59.0,55.0,1500,5.00,0.0,0.063,i,BD1500.dat,2.04497601557e-19,28.320546811,31.2079490236,28.597672427,25.6227394485,24.0,22.4473859602,21.7434201237,278.684828314,-26.2566109617,0.0
254,easter.2886.13.txt,2886,1.757225,5.090200,96,25.3,4,100.0,-98.0,75.0,-13.0,325,4.35,0.0,0.010,z,BD325.dat,6.13041763645e-22,34.628542203,33.2778178684,34.1940214046,29.7787155642,27.7526525049,25.3,22.9886937539,278.747879584,-25.8681476118,0.0
255,easter.2886.13.txt,2886,1.775798,5.090196,78,23.0,4,255.3,560.5,-723.1,0.0,325,4.35,0.0,0.004,z,BD325.dat,5.09905929172e-21,32.328542203,30.9778178684,31.8940214046,27.4787155642,25.4526525049,23.0,20.6886937539,278.817933127,-25.4807126344,0.0
256,easter.2886.13.txt,2886,1.794371,5.090191,70,23.0,0,40.0,1763.7,-943.0,0.0,35000,9.00,0.0,0.025,u,bergeron_35000_90.dat_39000,1.76225875023e-17,23.4820931688,23.0,23.4083148491,23.8877066386,24.2648049465,24.5557685339,24.7852852458,278.894973669,-25.0944012992,0.0
257,easter.2886.13.txt,2886,1.812944,5.090185,12,20.0,2,50.0,-70.7,70.7,50.0,3750,7.50,0.0,0.020,r,bergeron_3750_75.dat_3950,2.26658576105e-16,20.7088369675,22.3038137514,20.8855182988,20.0,19.5771247892,19.3767567354,19.3128097265,278.978920391,-24.7093209971,0.0
258,easter.2886.13.txt,2886,1.627213,5.108717,68,25.0,4,50.0,-175.1,-198.0,0.0,555,4.83,0.0,0.020,z,BD555.dat,8.45970757436e-22,34.2788789802,32.7391517949,33.5305673229,30.7008083172,28.3705730496,25.0,22.4095166638,277.252865915,-28.5609870804,0.0
259,easter.2886.13.txt,2886,1.645786,5.108717,65,24.0,1,20.0,127.0,48.0,0.0,3500,5.00,0.0,0.050,g,m3.0Full.dat,1.08843741492e-17,24.0052587025,26.151297963,24.0,22.6610725741,21.447251235,20.892278584,20.6893594384,277.27739475,-28.1507602133,0.0
260,easter.2886.13.txt,2886,1.664360,5.108715,28,21.0,3,63.0,1500.0,200.0,-20.0,1500,5.00,0.0,0.016,i,BD1500.dat,3.24106856582e-18,25.320546811,28.2079490236,25.597672427,22.6227394485,21.0,19.4473859602,18.7434201237,277.309804829,-27.7409435633,0.0
261,easter.2886.13.txt,2886,1.682934,5.108713,64,20.3,4,37.5,543.8,-440.4,-195.0,1800,5.00,-1.0,0.027,z,BD1800.dat,9.04628137733e-19,26.7060921279,29.1017424385,26.7092857654,23.2785211738,21.679935871,20.3,19.5899785456,277.349871186,-27.3316690956,0.0
262,easter.2886.13.txt,2886,1.701508,5.108711,23,22.0,2,100.0,150.0,150.0,0.0,1500,5.00,0.0,0.010,r,BD1000e.dat,1.41061911558e-17,23.723742946,25.0062184275,23.2558914792,22.0,20.8255525493,17.3214706933,15.8046014754,277.397501713,-26.9230504512,0.0
263,easter.2886.13.txt,2886,1.720081,5.108708,22,22.0,2,100.0,-150.0,150.0,0.0,1500,5.00,0.0,0.010,r,BD1500.dat,5.75153806187e-18,24.6978073625,27.5852095751,24.9749329785,22.0,20.3772605515,18.8246465117,18.1206806752,277.45266605,-26.5152292913,0.0
264,easter.2886.13.txt,2886,1.738655,5.108704,30,23.0,3,25.1,400.0,-100.0,-55.0,1500,5.00,0.0,0.040,i,BD1500.dat,5.13674750627e-19,27.320546811,30.2079490236,27.597672427,24.6227394485,23.0,21.4473859602,20.7434201237,277.515279711,-26.1082757293,0.0
265,easter.2886.13.txt,2886,1.757229,5.108700,21,21.0,1,50.0,200.0,-200.0,0.0,9999,5.00,0.0,0.020,g,PNastrom.dat,6.39511108614e-17,22.082647126,20.5953263087,21.0,21.4336021319,21.5399536588,21.6014976744,21.1320862964,277.585188085,-25.7023153811,0.0
266,easter.2886.13.txt,2886,1.775802,5.108696,11,19.0,2,50.0,70.7,-70.7,50.0,3750,7.50,0.0,0.020,r,bergeron_3750_75.dat_3950,5.69340601903e-16,19.7088369675,21.3038137514,19.8855182988,19.0,18.5771247892,18.3767567354,18.3128097265,277.662300221,-25.2974788974,0.0
267,easter.2886.13.txt,2886,1.794376,5.108691,26,22.0,2,25.0,30.0,-30.0,0.0,9999,5.00,0.0,0.040,r,RedE2astrom.dat,9.49252577467e-19,26.6538128953,26.9747092564,26.7027454074,22.0,25.8417943054,26.0561573735,25.9161616364,277.746601101,-24.8938415415,0.0
268,easter.2886.13.txt,2886,1.812950,5.108685,91,22.0,2,100.0,-150.0,150.0,0.0,1500,5.00,0.0,0.010,r,BD1000e.dat,1.41061911558e-17,23.723742946,25.0062184275,23.2558914792,22.0,20.8255525493,17.3214706933,15.8046014754,277.838001603,-24.4915346534,0.0
269,easter.2886.13.txt,2886,1.627213,5.127217,48,25.3,4,30.0,122.9,178.1,8.0,1000,5.00,0.0,0.033,z,BD1000.dat,9.07816929297e-21,31.7022716645,32.994508194,31.4860953039,30.950161567,28.8051166832,25.3,23.7831308414,276.047781951,-28.5089301435,0.0
270,easter.2886.13.txt,2886,1.645788,5.127217,37,23.0,3,50.0,469.8,171.0,-55.0,1000,5.00,0.0,0.020,i,BD1000.dat,1.9056579484e-18,25.8971549814,27.1893915109,25.6809786208,25.1450448839,23.0,19.4948833168,17.9780141582,276.078220994,-28.0808384194,0.0
271,easter.2886.13.txt,2886,1.664362,5.127215,36,23.0,3,50.0,965.0,-258.8,55.0,1000,5.00,0.0,0.020,i,BD1000.dat,1.9056579484e-18,25.8971549814,27.1893915109,25.6809786208,25.1450448839,23.0,19.4948833168,17.9780141582,276.116756174,-27.6532875661,0.0
272,easter.2886.13.txt,2886,1.682936,5.127213,60,18.6,4,63.6,296.2,-57.6,0.0,1500,5.00,0.0,0.016,z,BD1500.dat,7.07363429023e-18,24.4731608508,27.3605630634,24.7502864668,21.7753534883,20.1526140398,18.6,17.8960341635,276.16315869,-27.2263652911,0.0
273,easter.2886.13.txt,2886,1.701510,5.127211,92,23.0,2,100.0,-150.0,-150.0,0.0,1500,5.00,0.0,0.010,i,BD1000e.dat,1.90384147871e-18,25.8981903967,27.1806658781,25.4303389298,24.1744474507,23.0,19.495918144,17.9790489261,276.217330348,-26.800187231,0.0
